FlightDate,Reporting_Airline,Flight_Number_Reporting_Airline,Origin,Dest,CRSDepTime,CRSArrTime,CRSElapsedTime,DepDelay,ArrDelay,Cancelled,Diverted
2025-03-23,DL,376,BOS,ATL,1205,1502,177.00,-3.00,-10.00,0.00,0.00
2025-03-23,DL,322,BOS,ATL,1400,1652,172.00,-4.00,-6.00,0.00,0.00
2025-03-23,DL,638,BOS,ATL,1555,1851,176.00,6.00,-14.00,0.00,0.00
2025-03-23,DL,399,BOS,ATL,1732,2035,183.00,44.00,40.00,0.00,0.00
2025-03-23,DL,385,BOS,ATL,1845,2150,185.00,7.00,-10.00,0.00,0.00
2025-03-23,DL,900,BOS,ATL,2040,2342,182.00,-13.00,-28.00,0.00,0.00
2025-03-23,DL,302,DEN,ATL,0055,0545,170.00,-2.00,-25.00,0.00,0.00
2025-03-23,DL,341,DEN,ATL,0600,1052,172.00,-4.00,-4.00,0.00,0.00
2025-03-23,DL,431,DEN,ATL,0710,1202,172.00,-7.00,-10.00,0.00,0.00
2025-03-23,DL,346,DEN,ATL,1035,1525,170.00,-5.00,-21.00,0.00,0.00
2025-03-23,DL,995,DEN,ATL,1220,1710,170.00,-4.00,-24.00,0.00,0.00
2025-03-23,DL,706,DEN,ATL,1335,1824,169.00,9.00,-4.00,0.00,0.00
2025-03-23,DL,957,DEN,ATL,1542,2034,172.00,15.00,35.00,0.00,0.00
2025-03-23,DL,840,DEN,ATL,1649,2150,181.00,18.00,20.00,0.00,0.00
2025-03-23,DL,390,LAX,ATL,0600,1313,253.00,-1.00,12.00,0.00,0.00
2025-03-23,DL,515,LAX,ATL,0715,1424,249.00,9.00,18.00,0.00,0.00
2025-03-23,DL,327,LAX,ATL,0820,1530,250.00,43.00,49.00,0.00,0.00
2025-03-23,DL,528,LAX,ATL,1100,1813,253.00,-2.00,-5.00,0.00,0.00
2025-03-23,DL,446,LAX,ATL,1330,2034,244.00,13.00,27.00,0.00,0.00
2025-03-23,DL,715,LAX,ATL,1430,2140,250.00,-1.00,8.00,0.00,0.00
2025-03-23,DL,395,LAX,ATL,1740,0048,248.00,-1.00,13.00,0.00,0.00
2025-03-23,DL,471,LAX,ATL,2155,0505,250.00,-4.00,11.00,0.00,0.00
2025-03-23,DL,899,LAX,ATL,2255,0606,251.00,10.00,16.00,0.00,0.00
2025-03-23,DL,320,LAX,ATL,2359,0712,253.00,90.00,101.00,0.00,0.00
2025-03-23,DL,1264,ORD,ATL,0545,0848,123.00,-3.00,-20.00,0.00,0.00
2025-03-23,DL,1247,ORD,ATL,0705,1008,123.00,-1.00,5.00,0.00,0.00
2025-03-23,DL,1178,ORD,ATL,0947,1250,123.00,0.00,-15.00,0.00,0.00
2025-03-23,DL,1147,ORD,ATL,1047,1348,121.00,-5.00,-18.00,0.00,0.00
2025-03-23,DL,1477,ORD,ATL,1430,1724,114.00,32.00,40.00,0.00,0.00
2025-03-23,DL,2738,ORD,ATL,1730,2035,125.00,7.00,-6.00,0.00,0.00
2025-03-23,DL,2879,ORD,ATL,2010,2322,132.00,4.00,25.00,0.00,0.00
2025-03-23,DL,569,SEA,ATL,0600,1346,286.00,-1.00,-22.00,0.00,0.00
2025-03-23,DL,562,SEA,ATL,0845,1633,288.00,-4.00,-27.00,0.00,0.00
2025-03-23,DL,542,SEA,ATL,1200,1957,297.00,0.00,-22.00,0.00,0.00
2025-03-23,DL,560,SEA,ATL,1550,2339,289.00,24.00,40.00,0.00,0.00
2025-03-23,DL,567,SEA,ATL,2230,0613,283.00,-5.00,-20.00,0.00,0.00
2025-03-23,DL,652,SEA,ATL,2330,0709,279.00,21.00,11.00,0.00,0.00
2025-03-24,DL,987,ATL,BOS,0700,0934,154.00,-1.00,-7.00,0.00,0.00
2025-03-24,DL,996,ATL,LAX,0730,0935,305.00,1.00,-7.00,0.00,0.00
2025-03-24,DL,1178,ATL,ORD,0730,0837,127.00,-6.00,-15.00,0.00,0.00
2025-03-24,DL,444,ATL,SEA,0759,1035,336.00,-4.00,4.00,0.00,0.00
2025-03-24,DL,346,ATL,DEN,0810,0930,200.00,-5.00,-9.00,0.00,0.00
2025-03-24,DL,849,ATL,BOS,0815,1050,155.00,21.00,21.00,0.00,0.00
2025-03-24,DL,898,ATL,LAX,0856,1105,309.00,27.00,-4.00,0.00,0.00
2025-03-24,DL,1147,ATL,ORD,0905,1006,121.00,13.00,1.00,0.00,0.00
2025-03-24,DL,774,ATL,SEA,0945,1230,345.00,29.00,21.00,0.00,0.00
2025-03-24,DL,2181,ATL,DEN,0950,1115,205.00,20.00,46.00,0.00,0.00
2025-03-24,DL,501,ATL,LAX,1000,1200,300.00,25.00,0.00,0.00,0.00
2025-03-24,DL,855,ATL,BOS,1010,1247,157.00,-4.00,-13.00,0.00,0.00
2025-03-24,DL,530,ATL,DEN,1107,1230,203.00,2.00,-9.00,0.00,0.00
2025-03-24,DL,862,ATL,BOS,1110,1338,148.00,-7.00,-9.00,0.00,0.00
2025-03-24,DL,629,ATL,SEA,1145,1422,337.00,29.00,34.00,0.00,0.00
2025-03-24,DL,350,ATL,BOS,1215,1445,150.00,20.00,16.00,0.00,0.00
2025-03-24,DL,1477,ATL,ORD,1215,1320,125.00,16.00,6.00,0.00,0.00
2025-03-24,DL,895,ATL,LAX,1249,1452,303.00,36.00,11.00,0.00,0.00
2025-03-24,DL,1675,ATL,DEN,1319,1437,198.00,-7.00,-9.00,0.00,0.00
2025-03-24,DL,726,ATL,BOS,1348,1622,154.00,64.00,45.00,0.00,0.00
2025-03-24,DL,519,ATL,DEN,1424,1544,200.00,4.00,-1.00,0.00,0.00
2025-03-24,DL,753,ATL,LAX,1430,1629,299.00,141.00,114.00,0.00,0.00
2025-03-24,DL,821,ATL,BOS,1505,1735,150.00,-2.00,-5.00,0.00,0.00
2025-03-24,DL,2738,ATL,ORD,1515,1620,125.00,-5.00,-7.00,0.00,0.00
2025-03-24,DL,1219,ATL,LAX,1535,1740,305.00,23.00,-16.00,0.00,0.00
2025-03-24,DL,481,ATL,SEA,1555,1832,337.00,11.00,4.00,0.00,0.00
2025-03-24,DL,301,ATL,LAX,1645,1843,298.00,40.00,23.00,0.00,0.00
2025-03-24,DL,2879,ATL,ORD,1745,1856,131.00,20.00,9.00,0.00,0.00
2025-03-24,DL,300,ATL,BOS,1759,2035,156.00,89.00,76.00,0.00,0.00
2025-03-24,DL,746,ATL,DEN,1759,1921,202.00,15.00,5.00,0.00,0.00
2025-03-24,DL,500,ATL,LAX,1836,2042,306.00,6.00,-20.00,0.00,0.00
2025-03-24,DL,472,ATL,SEA,1931,2208,337.00,-3.00,19.00,0.00,0.00
2025-03-24,DL,518,ATL,BOS,1954,2229,155.00,36.00,30.00,0.00,0.00
2025-03-24,DL,493,ATL,DEN,1954,2117,203.00,-7.00,-8.00,0.00,0.00
2025-03-24,DL,1139,ATL,ORD,1954,2058,124.00,-7.00,-20.00,0.00,0.00
2025-03-24,DL,319,ATL,LAX,1959,2205,306.00,0.00,-30.00,0.00,0.00
2025-03-24,DL,903,ATL,SEA,2119,2356,337.00,-1.00,-1.00,0.00,0.00
2025-03-24,DL,956,ATL,DEN,2120,2244,204.00,-4.00,-15.00,0.00,0.00
2025-03-24,DL,331,ATL,LAX,2157,0005,308.00,-3.00,-34.00,0.00,0.00
2025-03-24,DL,865,ATL,BOS,2230,0105,155.00,21.00,0.00,0.00,0.00
2025-03-24,DL,1199,ATL,ORD,2255,2356,121.00,-4.00,-4.00,0.00,0.00
2025-03-24,DL,695,BOS,ATL,0540,0842,182.00,-7.00,-6.00,0.00,0.00
2025-03-24,DL,923,BOS,ATL,0650,0949,179.00,-5.00,3.00,0.00,0.00
2025-03-24,DL,456,BOS,ATL,0820,1119,179.00,1.00,11.00,0.00,0.00
2025-03-24,DL,973,BOS,ATL,1045,1342,177.00,10.00,6.00,0.00,0.00
2025-03-24,DL,376,BOS,ATL,1205,1502,177.00,-1.00,-5.00,0.00,0.00
2025-03-24,DL,322,BOS,ATL,1400,1652,172.00,4.00,16.00,0.00,0.00
2025-03-24,DL,638,BOS,ATL,1555,1851,176.00,14.00,25.00,0.00,0.00
2025-03-24,DL,399,BOS,ATL,1732,2035,183.00,38.00,42.00,0.00,0.00
2025-03-24,DL,385,BOS,ATL,1845,2150,185.00,-9.00,-15.00,0.00,0.00
2025-03-24,DL,900,BOS,ATL,2040,2342,182.00,42.00,32.00,0.00,0.00
2025-03-24,DL,302,DEN,ATL,0055,0545,170.00,-4.00,-9.00,0.00,0.00
2025-03-24,DL,341,DEN,ATL,0600,1052,172.00,-2.00,-2.00,0.00,0.00
2025-03-24,DL,431,DEN,ATL,0710,1200,170.00,-1.00,-7.00,0.00,0.00
2025-03-24,DL,346,DEN,ATL,1035,1525,170.00,6.00,-1.00,0.00,0.00
2025-03-24,DL,995,DEN,ATL,1220,1710,170.00,42.00,30.00,0.00,0.00
2025-03-24,DL,706,DEN,ATL,1335,1824,169.00,-4.00,-13.00,0.00,0.00
2025-03-24,DL,957,DEN,ATL,1542,2034,172.00,-1.00,-11.00,0.00,0.00
2025-03-24,DL,840,DEN,ATL,1649,2150,181.00,-7.00,-18.00,0.00,0.00
2025-03-24,DL,390,LAX,ATL,0600,1313,253.00,-6.00,16.00,0.00,0.00
2025-03-24,DL,515,LAX,ATL,0715,1424,249.00,-6.00,13.00,0.00,0.00
2025-03-24,DL,327,LAX,ATL,0820,1530,250.00,-9.00,27.00,0.00,0.00
2025-03-24,DL,528,LAX,ATL,1100,1813,253.00,26.00,27.00,0.00,0.00
2025-03-24,DL,446,LAX,ATL,1330,2034,244.00,4.00,13.00,0.00,0.00
2025-03-24,DL,715,LAX,ATL,1430,2143,253.00,2.00,5.00,0.00,0.00
2025-03-24,DL,395,LAX,ATL,1740,0048,248.00,108.00,114.00,0.00,0.00
2025-03-24,DL,471,LAX,ATL,2155,0505,250.00,0.00,-2.00,0.00,0.00
2025-03-24,DL,899,LAX,ATL,2255,0606,251.00,0.00,-4.00,0.00,0.00
2025-03-24,DL,320,LAX,ATL,2359,0712,253.00,4.00,-5.00,0.00,0.00
2025-03-24,DL,1264,ORD,ATL,0545,0848,123.00,-5.00,-17.00,0.00,0.00
2025-03-24,DL,1247,ORD,ATL,0705,1008,123.00,-7.00,-9.00,0.00,0.00
2025-03-24,DL,1178,ORD,ATL,0947,1250,123.00,-7.00,-28.00,0.00,0.00
2025-03-24,DL,1147,ORD,ATL,1120,1419,119.00,-5.00,-13.00,0.00,0.00
2025-03-24,DL,1477,ORD,ATL,1430,1724,114.00,26.00,19.00,0.00,0.00
2025-03-24,DL,2738,ORD,ATL,1730,2035,125.00,-1.00,-28.00,0.00,0.00
2025-03-24,DL,2879,ORD,ATL,2010,2322,132.00,-5.00,-45.00,0.00,0.00
2025-03-24,DL,569,SEA,ATL,0600,1346,286.00,-5.00,-7.00,0.00,0.00
2025-03-24,DL,562,SEA,ATL,0845,1633,288.00,-2.00,-29.00,0.00,0.00
2025-03-24,DL,542,SEA,ATL,1200,1957,297.00,0.00,4.00,0.00,0.00
2025-03-24,DL,560,SEA,ATL,1550,2339,289.00,9.00,-19.00,0.00,0.00
2025-03-24,DL,567,SEA,ATL,2230,0613,283.00,-6.00,-41.00,0.00,0.00
2025-03-24,DL,652,SEA,ATL,2330,0709,279.00,12.00,-21.00,0.00,0.00
2025-03-25,DL,987,ATL,BOS,0700,0934,154.00,-5.00,-19.00,0.00,0.00
2025-03-25,DL,996,ATL,LAX,0730,0935,305.00,-6.00,-39.00,0.00,0.00
2025-03-25,DL,1178,ATL,ORD,0730,0837,127.00,-6.00,4.00,0.00,0.00
2025-03-25,DL,444,ATL,SEA,0759,1035,336.00,-1.00,2.00,0.00,0.00
2025-03-25,DL,346,ATL,DEN,0810,0930,200.00,0.00,8.00,0.00,0.00
2025-03-25,DL,849,ATL,BOS,0815,1050,155.00,-10.00,-22.00,0.00,0.00
2025-03-25,DL,898,ATL,LAX,0855,1104,309.00,-7.00,-36.00,0.00,0.00
2025-03-25,DL,1147,ATL,ORD,0905,1006,121.00,-5.00,-4.00,0.00,0.00
2025-03-25,DL,774,ATL,SEA,0945,1230,345.00,-5.00,-14.00,0.00,0.00
2025-03-25,DL,2181,ATL,DEN,0950,1115,205.00,-2.00,-17.00,0.00,0.00
2025-03-25,DL,501,ATL,LAX,1000,1200,300.00,17.00,-5.00,0.00,0.00
2025-03-25,DL,855,ATL,BOS,1010,1241,151.00,-4.00,-10.00,0.00,0.00
2025-03-25,DL,530,ATL,DEN,1107,1230,203.00,-3.00,-8.00,0.00,0.00
2025-03-25,DL,862,ATL,BOS,1115,1349,154.00,-4.00,-11.00,0.00,0.00
2025-03-25,DL,629,ATL,SEA,1145,1422,337.00,0.00,-13.00,0.00,0.00
2025-03-25,DL,350,ATL,BOS,1215,1445,150.00,-1.00,-10.00,0.00,0.00
2025-03-25,DL,1477,ATL,ORD,1240,1345,125.00,-5.00,6.00,0.00,0.00
2025-03-25,DL,895,ATL,LAX,1249,1452,303.00,14.00,-19.00,0.00,0.00
2025-03-25,DL,1675,ATL,DEN,1319,1437,198.00,0.00,-5.00,0.00,0.00
2025-03-25,DL,726,ATL,BOS,1348,1622,154.00,-5.00,-14.00,0.00,0.00
2025-03-25,DL,753,ATL,LAX,1430,1629,299.00,-1.00,-31.00,0.00,0.00
2025-03-25,DL,2738,ATL,ORD,1515,1620,125.00,-4.00,16.00,0.00,0.00
2025-03-25,DL,1219,ATL,LAX,1535,1741,306.00,42.00,11.00,0.00,0.00
2025-03-25,DL,519,ATL,DEN,1550,1711,201.00,-2.00,-10.00,0.00,0.00
2025-03-25,DL,481,ATL,SEA,1555,1832,337.00,-8.00,15.00,0.00,0.00
2025-03-25,DL,821,ATL,BOS,1559,1835,156.00,13.00,-5.00,0.00,0.00
2025-03-25,DL,301,ATL,LAX,1645,1843,298.00,71.00,45.00,0.00,0.00
2025-03-25,DL,2879,ATL,ORD,1745,1855,130.00,16.00,28.00,0.00,0.00
2025-03-25,DL,746,ATL,DEN,1836,1958,202.00,-4.00,-7.00,0.00,0.00
2025-03-25,DL,500,ATL,LAX,1836,2042,306.00,-7.00,-40.00,0.00,0.00
2025-03-25,DL,518,ATL,BOS,1845,2114,149.00,-5.00,-18.00,0.00,0.00
2025-03-25,DL,472,ATL,SEA,1945,2222,337.00,0.00,-2.00,0.00,0.00
2025-03-25,DL,319,ATL,LAX,2003,2210,307.00,51.00,16.00,0.00,0.00
2025-03-25,DL,956,ATL,DEN,2120,2244,204.00,25.00,19.00,0.00,0.00
2025-03-25,DL,865,ATL,BOS,2230,0105,155.00,-2.00,-27.00,0.00,0.00
2025-03-25,DL,1199,ATL,ORD,2255,2356,121.00,0.00,3.00,0.00,0.00
2025-03-25,DL,695,BOS,ATL,0540,0842,182.00,-5.00,-16.00,0.00,0.00
2025-03-25,DL,923,BOS,ATL,0650,0949,179.00,-8.00,-20.00,0.00,0.00
2025-03-25,DL,456,BOS,ATL,0820,1119,179.00,7.00,-4.00,0.00,0.00
2025-03-25,DL,973,BOS,ATL,1045,1342,177.00,-8.00,-23.00,0.00,0.00
2025-03-25,DL,376,BOS,ATL,1150,1446,176.00,-5.00,-7.00,0.00,0.00
2025-03-25,DL,385,BOS,ATL,1250,1545,175.00,-9.00,-21.00,0.00,0.00
2025-03-25,DL,322,BOS,ATL,1400,1650,170.00,-3.00,-7.00,0.00,0.00
2025-03-25,DL,638,BOS,ATL,1555,1851,176.00,-7.00,-22.00,0.00,0.00
2025-03-25,DL,399,BOS,ATL,1732,2035,183.00,-4.00,-20.00,0.00,0.00
2025-03-25,DL,302,DEN,ATL,0055,0545,170.00,-13.00,-34.00,0.00,0.00
2025-03-25,DL,341,DEN,ATL,0600,1052,172.00,-3.00,-8.00,0.00,0.00
2025-03-25,DL,431,DEN,ATL,0710,1200,170.00,4.00,-11.00,0.00,0.00
2025-03-25,DL,346,DEN,ATL,1035,1525,170.00,10.00,-5.00,0.00,0.00
2025-03-25,DL,995,DEN,ATL,1220,1710,170.00,5.00,-10.00,0.00,0.00
2025-03-25,DL,706,DEN,ATL,1335,1824,169.00,5.00,-6.00,0.00,0.00
2025-03-25,DL,957,DEN,ATL,1600,2100,180.00,-6.00,-19.00,0.00,0.00
2025-03-25,DL,390,LAX,ATL,0600,1313,253.00,-3.00,-5.00,0.00,0.00
2025-03-25,DL,515,LAX,ATL,0715,1424,249.00,1.00,3.00,0.00,0.00
2025-03-25,DL,327,LAX,ATL,0820,1530,250.00,-6.00,3.00,0.00,0.00
2025-03-25,DL,528,LAX,ATL,1100,1813,253.00,1.00,-5.00,0.00,0.00
2025-03-25,DL,446,LAX,ATL,1330,2034,244.00,-4.00,-13.00,0.00,0.00
2025-03-25,DL,715,LAX,ATL,1430,2143,253.00,-2.00,3.00,0.00,0.00
2025-03-25,DL,395,LAX,ATL,1740,0048,248.00,-8.00,-16.00,0.00,0.00
2025-03-25,DL,471,LAX,ATL,2155,0505,250.00,-6.00,-13.00,0.00,0.00
2025-03-25,DL,320,LAX,ATL,2359,0712,253.00,9.00,-2.00,0.00,0.00
2025-03-25,DL,1264,ORD,ATL,0545,0848,123.00,60.00,71.00,0.00,0.00
2025-03-25,DL,1247,ORD,ATL,0705,1008,123.00,0.00,5.00,0.00,0.00
2025-03-25,DL,1178,ORD,ATL,0947,1250,123.00,0.00,-18.00,0.00,0.00
2025-03-25,DL,1147,ORD,ATL,1120,1419,119.00,-8.00,-25.00,0.00,0.00
2025-03-25,DL,1477,ORD,ATL,1455,1748,113.00,7.00,9.00,0.00,0.00
2025-03-25,DL,2738,ORD,ATL,1730,2035,125.00,0.00,-28.00,0.00,0.00
2025-03-25,DL,569,SEA,ATL,0600,1346,286.00,-3.00,-40.00,0.00,0.00
2025-03-25,DL,562,SEA,ATL,0845,1633,288.00,2.00,-22.00,0.00,0.00
2025-03-25,DL,542,SEA,ATL,1200,1957,297.00,6.00,-32.00,0.00,0.00
2025-03-25,DL,560,SEA,ATL,1550,2339,289.00,-8.00,-43.00,0.00,0.00
2025-03-25,DL,567,SEA,ATL,2230,0613,283.00,0.00,-31.00,0.00,0.00
2025-03-26,DL,987,ATL,BOS,0700,0934,154.00,1.00,-10.00,0.00,0.00
2025-03-26,DL,996,ATL,LAX,0730,0935,305.00,13.00,-13.00,0.00,0.00
2025-03-26,DL,1178,ATL,ORD,0730,0837,127.00,-8.00,-3.00,0.00,0.00
2025-03-26,DL,444,ATL,SEA,0759,1035,336.00,5.00,10.00,0.00,0.00
2025-03-26,DL,346,ATL,DEN,0810,0930,200.00,-4.00,1.00,0.00,0.00
2025-03-26,DL,849,ATL,BOS,0815,1050,155.00,-7.00,-23.00,0.00,0.00
2025-03-26,DL,898,ATL,LAX,0855,1104,309.00,-3.00,-32.00,0.00,0.00
2025-03-26,DL,1147,ATL,ORD,0905,1010,125.00,-4.00,-6.00,0.00,0.00
2025-03-26,DL,774,ATL,SEA,0945,1230,345.00,1.00,-11.00,0.00,0.00
2025-03-26,DL,2181,ATL,DEN,0950,1115,205.00,-7.00,-15.00,0.00,0.00
2025-03-26,DL,501,ATL,LAX,1000,1200,300.00,-3.00,16.00,0.00,0.00
2025-03-26,DL,855,ATL,BOS,1010,1247,157.00,-11.00,-18.00,0.00,0.00
2025-03-26,DL,530,ATL,DEN,1107,1230,203.00,3.00,-8.00,0.00,0.00
2025-03-26,DL,862,ATL,BOS,1110,1338,148.00,-8.00,-21.00,0.00,0.00
2025-03-26,DL,629,ATL,SEA,1145,1422,337.00,-3.00,-16.00,0.00,0.00
2025-03-26,DL,350,ATL,BOS,1215,1445,150.00,-9.00,-25.00,0.00,0.00
2025-03-26,DL,1477,ATL,ORD,1240,1345,125.00,-6.00,-10.00,0.00,0.00
2025-03-26,DL,895,ATL,LAX,1249,1452,303.00,5.00,-13.00,0.00,0.00
2025-03-26,DL,1675,ATL,DEN,1319,1437,198.00,2.00,-6.00,0.00,0.00
2025-03-26,DL,726,ATL,BOS,1348,1622,154.00,-4.00,-14.00,0.00,0.00
2025-03-26,DL,753,ATL,LAX,1430,1629,299.00,25.00,13.00,0.00,0.00
2025-03-26,DL,821,ATL,BOS,1505,1735,150.00,4.00,-8.00,0.00,0.00
2025-03-26,DL,2738,ATL,ORD,1515,1620,125.00,-4.00,22.00,0.00,0.00
2025-03-26,DL,1219,ATL,LAX,1535,1740,305.00,8.00,-16.00,0.00,0.00
2025-03-26,DL,519,ATL,DEN,1550,1711,201.00,-1.00,-5.00,0.00,0.00
2025-03-26,DL,481,ATL,SEA,1555,1832,337.00,2.00,-11.00,0.00,0.00
2025-03-26,DL,301,ATL,LAX,1645,1843,298.00,-7.00,-31.00,0.00,0.00
2025-03-26,DL,2879,ATL,ORD,1745,1856,131.00,19.00,41.00,0.00,0.00
2025-03-26,DL,746,ATL,DEN,1836,1958,202.00,-5.00,-14.00,0.00,0.00
2025-03-26,DL,500,ATL,LAX,1836,2042,306.00,1.00,-22.00,0.00,0.00
2025-03-26,DL,518,ATL,BOS,1845,2120,155.00,21.00,18.00,0.00,0.00
2025-03-26,DL,472,ATL,SEA,1945,2222,337.00,-3.00,-18.00,0.00,0.00
2025-03-26,DL,1139,ATL,ORD,1954,2058,124.00,-3.00,1.00,0.00,0.00
2025-03-26,DL,319,ATL,LAX,2015,2220,305.00,-1.00,13.00,0.00,0.00
2025-03-26,DL,956,ATL,DEN,2120,2244,204.00,0.00,-17.00,0.00,0.00
2025-03-26,DL,865,ATL,BOS,2230,0105,155.00,0.00,-18.00,0.00,0.00
2025-03-26,DL,1199,ATL,ORD,2255,2356,121.00,-1.00,-3.00,0.00,0.00
2025-03-26,DL,695,BOS,ATL,0540,0842,182.00,-6.00,-22.00,0.00,0.00
2025-03-26,DL,923,BOS,ATL,0650,0949,179.00,-4.00,-18.00,0.00,0.00
2025-03-26,DL,456,BOS,ATL,0820,1119,179.00,-1.00,-17.00,0.00,0.00
2025-03-26,DL,973,BOS,ATL,1045,1342,177.00,0.00,-20.00,0.00,0.00
2025-03-26,DL,376,BOS,ATL,1205,1502,177.00,0.00,-22.00,0.00,0.00
2025-03-26,DL,322,BOS,ATL,1400,1652,172.00,-1.00,-22.00,0.00,0.00
2025-03-26,DL,638,BOS,ATL,1555,1851,176.00,0.00,1.00,0.00,0.00
2025-03-26,DL,399,BOS,ATL,1732,2035,183.00,-3.00,-24.00,0.00,0.00
2025-03-26,DL,385,BOS,ATL,1900,2204,184.00,85.00,63.00,0.00,0.00
2025-03-26,DL,302,DEN,ATL,0055,0545,170.00,-9.00,-26.00,0.00,0.00
2025-03-26,DL,341,DEN,ATL,0600,1052,172.00,-8.00,-20.00,0.00,0.00
2025-03-26,DL,431,DEN,ATL,0710,1200,170.00,-3.00,-16.00,0.00,0.00
2025-03-26,DL,346,DEN,ATL,1035,1525,170.00,0.00,1.00,0.00,0.00
2025-03-26,DL,995,DEN,ATL,1220,1710,170.00,-4.00,-21.00,0.00,0.00
2025-03-26,DL,706,DEN,ATL,1335,1824,169.00,-1.00,-5.00,0.00,0.00
2025-03-26,DL,957,DEN,ATL,1600,2100,180.00,2.00,-12.00,0.00,0.00
2025-03-26,DL,390,LAX,ATL,0600,1313,253.00,2.00,-6.00,0.00,0.00
2025-03-26,DL,515,LAX,ATL,0715,1422,247.00,-4.00,3.00,0.00,0.00
2025-03-26,DL,327,LAX,ATL,0820,1530,250.00,-3.00,-1.00,0.00,0.00
2025-03-26,DL,528,LAX,ATL,1100,1813,253.00,-2.00,-7.00,0.00,0.00
2025-03-26,DL,446,LAX,ATL,1330,2034,244.00,4.00,-5.00,0.00,0.00
2025-03-26,DL,715,LAX,ATL,1430,2143,253.00,-1.00,5.00,0.00,0.00
2025-03-26,DL,395,LAX,ATL,1740,0048,248.00,15.00,9.00,0.00,0.00
2025-03-26,DL,471,LAX,ATL,2155,0505,250.00,-5.00,-11.00,0.00,0.00
2025-03-26,DL,320,LAX,ATL,2359,0712,253.00,2.00,8.00,0.00,0.00
2025-03-26,DL,1264,ORD,ATL,0545,0848,123.00,-2.00,-5.00,0.00,0.00
2025-03-26,DL,1247,ORD,ATL,0705,1008,123.00,-4.00,-18.00,0.00,0.00
2025-03-26,DL,1178,ORD,ATL,0947,1250,123.00,-5.00,-21.00,0.00,0.00
2025-03-26,DL,1147,ORD,ATL,1120,1420,120.00,-4.00,-28.00,0.00,0.00
2025-03-26,DL,1477,ORD,ATL,1455,1748,113.00,1.00,-13.00,0.00,0.00
2025-03-26,DL,2738,ORD,ATL,1730,2035,125.00,18.00,-11.00,0.00,0.00
2025-03-26,DL,2879,ORD,ATL,2010,2322,132.00,16.00,11.00,0.00,0.00
2025-03-26,DL,569,SEA,ATL,0600,1346,286.00,-1.00,-24.00,0.00,0.00
2025-03-26,DL,562,SEA,ATL,0845,1633,288.00,7.00,-3.00,0.00,0.00
2025-03-26,DL,542,SEA,ATL,1200,1957,297.00,2.00,-24.00,0.00,0.00
2025-03-26,DL,560,SEA,ATL,1550,2339,289.00,0.00,-24.00,0.00,0.00
2025-03-26,DL,567,SEA,ATL,2230,0613,283.00,4.00,-6.00,0.00,0.00
2025-03-27,DL,987,ATL,BOS,0700,0934,154.00,-9.00,-17.00,0.00,0.00
2025-03-27,DL,996,ATL,LAX,0730,0935,305.00,-3.00,-22.00,0.00,0.00
2025-03-27,DL,1178,ATL,ORD,0730,0837,127.00,-1.00,-7.00,0.00,0.00
2025-03-27,DL,444,ATL,SEA,0759,1035,336.00,16.00,-8.00,0.00,0.00
2025-03-27,DL,346,ATL,DEN,0810,0930,200.00,1.00,1.00,0.00,0.00
2025-03-27,DL,849,ATL,BOS,0815,1050,155.00,-6.00,-12.00,0.00,0.00
2025-03-27,DL,898,ATL,LAX,0855,1104,309.00,34.00,,0.00,1.00
2025-03-27,DL,1147,ATL,ORD,0905,1010,125.00,-2.00,1.00,0.00,0.00
2025-03-27,DL,774,ATL,SEA,0945,1230,345.00,-4.00,-31.00,0.00,0.00
2025-03-27,DL,2181,ATL,DEN,0950,1115,205.00,-6.00,-20.00,0.00,0.00
2025-03-27,DL,501,ATL,LAX,1000,1200,300.00,-1.00,-16.00,0.00,0.00
2025-03-27,DL,855,ATL,BOS,1010,1247,157.00,-3.00,1.00,0.00,0.00
2025-03-27,DL,530,ATL,DEN,1107,1230,203.00,-4.00,-18.00,0.00,0.00
2025-03-27,DL,862,ATL,BOS,1110,1338,148.00,21.00,7.00,0.00,0.00
2025-03-27,DL,629,ATL,SEA,1145,1422,337.00,-2.00,-30.00,0.00,0.00
2025-03-27,DL,350,ATL,BOS,1215,1445,150.00,5.00,1.00,0.00,0.00
2025-03-27,DL,1477,ATL,ORD,1215,1321,126.00,-5.00,-6.00,0.00,0.00
2025-03-27,DL,895,ATL,LAX,1249,1452,303.00,-7.00,-33.00,0.00,0.00
2025-03-27,DL,1675,ATL,DEN,1319,1437,198.00,-10.00,-12.00,0.00,0.00
2025-03-27,DL,726,ATL,BOS,1348,1622,154.00,24.00,19.00,0.00,0.00
2025-03-27,DL,519,ATL,DEN,1424,1544,200.00,29.00,21.00,0.00,0.00
2025-03-27,DL,753,ATL,LAX,1430,1629,299.00,-5.00,-22.00,0.00,0.00
2025-03-27,DL,821,ATL,BOS,1505,1735,150.00,-6.00,-15.00,0.00,0.00
2025-03-27,DL,2738,ATL,ORD,1515,1620,125.00,3.00,16.00,0.00,0.00
2025-03-27,DL,1219,ATL,LAX,1535,1740,305.00,0.00,-26.00,0.00,0.00
2025-03-27,DL,481,ATL,SEA,1555,1832,337.00,9.00,-20.00,0.00,0.00
2025-03-27,DL,301,ATL,LAX,1645,1843,298.00,-5.00,-32.00,0.00,0.00
2025-03-27,DL,2879,ATL,ORD,1745,1856,131.00,6.00,16.00,0.00,0.00
